token_mint,token_symbol,token_name,token_source_class,token_corrected_ath_mc_usd,token_supply_used,wallet,query_sources,tier,avg_cost_usd,avg_sold_usd,avg_entry_market_cap_usd,direct_sale_price_multiple,history_bought_cost_usd,history_sold_income_usd,aggregate_sold_to_bought_multiple,direct_sale_income_minus_total_buys_usd,gmgn_realized_profit_usd,history_transfer_out_income_usd,is_suspicious,transfer_in,buy_tx_count,sell_tx_count,start_holding_at,end_holding_at,needs_exact_chain_verification,reason,api_status,api_pages,api_raw_item_count,parsed_target_swap_event_count,moralis_buy_event_count,moralis_sell_event_count,first_actual_buy_timestamp,first_actual_buy_transaction_hash,first_actual_buy_market_cap_usd,minimum_actual_buy_market_cap_usd,eligible_sub_50k_buy_count,fifo_allocation_count,passing_fifo_allocation_count,max_realized_lot_multiple,eligible_lots_matched_cost_usd,eligible_lots_matched_sale_income_usd,eligible_lots_realized_profit_usd,eligible_lots_aggregate_realized_multiple,passing_allocations_sale_income_usd,passing_allocations_realized_profit_usd,unmatched_sell_token_amount,remaining_bought_token_amount,strict_direct_swap_pass,transfer_contamination_signal,strict_clean_pass,cluster_trace_required,cluster_trace_priority,verification_rule
3xQPNZ3RrBvGrrgZEqaKFueeQ8FBpFKPTFe8bwVkpump,CrypTox,CryptoX,intersection,10825172.7197427,999994062,HYT9g7yyBMSjRhjpmBzYm2jTmEJRy27JWdGrFmkxADef,all_profit,B,1.37732617156735e-05,0.0003615900100176,13773.1799300455,26.2530413987716,6244.63467881576,1849.75370181753,0.296214878364721,-4394.88097699823,2081738.4350375657,2086211.4814557564,False,False,1,4,1770544520.0,1770568725.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,5,5,1,4,2026-02-08T09:55:20Z,5maE7J1NVPurSeme7VsRvVCwHxTY7iEo1QLpJ64Nx4zsKze57DrcU2rJrtGPH4tPuEvLKyZwqwfTY9QcVM4VEfcV,12111.43100908862,12111.43100908862,1,4,3,726.4847144229614,61.957733215729405,1880.1835911341504,1818.2258579184208,30.34622949467141,1667.8373677420716,1664.844596480631,0.0,448272614.150502,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
41y7bEjuidUJTZJ7mbfqzKjNcBiecYvjnyPwCb2gpump,OCCAM,Occam,intersection,22917270.7141702,999999333,14jhRJE8z9mFTjVrwxWc5CfNiVr1MtQd5LMFPXEYREXc,all_profit|sniper_profit,B,1.05240540350776e-05,0.0030500645661539,10524.0470155336,289.818406099759,1693.71863392563,29.86394635174,0.0176321767698349,-1663.85468757389,1434240.5126822982,8412391.824653648,False,False,25,23,1783093478.0,,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,25,25,2,23,2026-06-30T20:12:19Z,B6NbwQ2eoz2wJdLErJoUYnxmRwcWDfCgUJubtrZsW8fXgAbCHYHVWWBQESmrMCp8HUHgjgC8DgR2Gx48nLXwqwa,12920.98145660862,12920.98145660862,2,23,23,261.667481403384,0.1265126511387343,29.840093385469903,29.71358073433117,235.86647751731277,29.840093385469903,29.71358073433117,0.0,287143984.431935,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
59nzDoRyJ1QcLcFYFs4GVdeZ4qUEb16T2KNuHPWMpump,UNTIL,Until,intersection,22333735.8310145,997096663,5iMA9P6qUQ2qEihVXSoBXv5vy2j1dFQk4uURCMJ76Ps6,all_profit,B,4.05424493852093e-05,0.0010147110810299,40424.7409918386,25.0283615424621,185.94282042831,3985.01300004389,21.4313894500719,3799.07017961558,11056.932841677411,7329.949970072374,False,False,2,20,1768319325.0,1772219726.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,22,22,2,20,2026-01-13T15:48:45Z,5oepuSGGkPRtJX5VGKA9HuULGe839g3GXytk5ScfExdLKxdog2c87YRpyXQhuJWAAYc1wwygUUtx7UvYz3YhAfe7,14187.591845335905,14187.591845335905,1,21,12,120.33415392017984,42.72766602289626,2957.64004015648,2914.9123741335834,69.22072547963617,2957.64004015648,2914.9123741335834,0.0,659134.5540269997,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
59nzDoRyJ1QcLcFYFs4GVdeZ4qUEb16T2KNuHPWMpump,UNTIL,Until,intersection,22333735.8310145,997096663,E57iTTqeNTSuB12umCfEFQCLK4y9wfdr45W799Ft3ak2,all_profit,A,7.92220063994896e-06,0.0006746326639436,7899.19982170957,85.1572302450501,196.65579753066,7883.31273281943,40.0868564863457,7686.65693528877,23589.15130555548,15893.607772375071,False,False,6,34,1768317390.0,1768726543.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,31,31,6,25,2026-01-13T15:16:30Z,XrkQN63FJUKw1BVbRKeMvCSa8qKDNFqq9wsSCf4BrWvaMnkaNip7FTEm9Zi7UCJGDxokDe5ujVhx5z8K2jA88bp,7718.435270910531,6760.127465116698,6,28,27,252.3291958026494,88.96851543540599,6257.295485320153,6168.326969884747,70.33157128336204,6226.538627243035,6160.096159152699,0.0,14256766.376868,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
6M8sWsmxTdRaX8sMeHXKDrRe3sbAaGC3KyMgwvTSWfju,Tsuncoin,Tsundere Coin,intersection,326660058.317653,999024275,CG8qyvvLoJQiWKTdrd8isWy1ErjsBoEdbJJz6GLe8P2u,all_profit|sniper_profit,A,3.17759552656105e-06,0.0001281528923208,3174.4950671659,40.3301462535599,81.18,3274.00127286399,40.3301462535599,3192.82127286399,3191.74982143431,0.0,False,False,1,33,1771453692.0,1771453814.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,34,34,1,33,2026-02-18T22:28:12Z,3gDbuidWaLyGb9SzuY9oEP9EGFdAZJ364JKMGfKwsq4obtaGG1HMBYDZnmgPJbVccJYziPjLGwpV5mF9fXQMDwGJ,3176.778567055811,3176.778567055811,1,33,33,53.39851114852889,81.23839496270782,3333.0676008865707,3251.829205923863,41.02823058501591,3333.0676008865707,3251.829205923863,2.7939677238464355e-09,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump,RKC,Red Kitten Crew,intersection,11562132.0175334,954862809,AvqQzqFMNvwfsjHashzWW6LvnCbkjRearKCi1KegU7Ed,all_profit,A,5.6098140072062e-06,0.0011950617809963,5356.60276088846,213.030553145109,267.4787325453,56981.1423486779,213.030553145109,56713.6636161326,56698.7028077113,0.0,False,False,1,146,1778533792.0,1778534209.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,2,147,147,1,146,2026-05-11T21:09:52Z,rNusbnP1qfEBefZei786BypwEnD3mNEbKT6ASH2Ld3bQhRdX5A3gtNmcQhm5fPhiJq6nxddM1QqDFHpiowWiq6g,5357.900147831153,5357.900147831153,1,146,146,386.7067258510056,267.5435167808581,57788.237047332346,57520.693530551485,215.99565462341604,57788.237047332346,57520.693530551485,2.4359906092286113e-08,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump,RKC,Red Kitten Crew,intersection,11562132.0175334,954862809,Ek6SAEMuQgS6whJnzbLjyNaovy9qYqkuoapXAsxeN3q9,all_profit,A,6.33608224829411e-06,0.0023273394283742,6050.08929366114,367.315217380723,258.63151583619,94999.291460876,367.315217380723,94740.6599450398,94718.17218695408,0.0,False,False,1,152,1778533793.0,1778534262.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,2,153,153,1,152,2026-05-11T21:09:53Z,4t1jCZ87Y7JHJzicjhDbBtGmtkDLBLvdXcfJn3tUs8u6iwpoBvxCZnWbahTh8FesLEZ6S2oTTFp6g1y2ToGrbiv7,6409.231311210238,6409.231311210238,1,152,152,469.85344280328223,273.98425525716164,95732.7515193258,95458.76726406864,349.4096820617339,95732.7515193258,95458.76726406864,0.0,7.052221917547285e-09,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
7Lbe787dJ4bxpPiEWLb9R9VnQsMiET6Gbacxedm3pump,MEOW,meowtakeover,intersection,522277967.454764,999878408,J4SPJtYY7ri5bRrWgEBDYCHtYBHUjVimLd9DQ8R35KoY,all_profit,A,5.01130793939533e-06,0.0001369850240382,5010.69860444037,27.3351838871001,166.35911106385,4547.45689222485,27.3351838871001,4381.097781161,4369.42313832326,0.0,False,False,1,10,1771361764.0,1772056466.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,11,11,1,10,2026-02-17T20:56:04Z,jVtXCrwisyVbA3PsM5dRvtPbYeRtH4qTFhELP4XmU22mXsMVpox3UZhAUmLufYXGVbceQ4HiJhNKsjdvxpNaUr5,5018.107811555166,5018.107811555166,1,10,9,89.83246775352433,166.60510253262723,4536.188930540587,4369.58382800796,27.227190893821746,4112.117906461171,4034.763591477537,0.0,0.0,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,PENGUIN,Nietzschean Penguin,intersection,173486292.9795,999920997,4HjGze3GXy8aWzWeuR5hFZP6ezqRb3yhLbQULhefzQdN,all_profit,A,1.30507532556393e-05,0.0171937391655902,13049.7222069799,1317.45186111465,421.60924202741,544769.27414114,1292.1189097314,544347.664899112,544329.8298024816,0.0,False,False,3,155,1768588591.0,1769383981.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,2,158,158,3,155,2026-01-16T18:36:31Z,5sPaeEu3SyXf3j1BAQxQjaUgEpLxvFqwUNphXfSB4cqjFD4MrZ2wdaxwpfYpgjNHiXe1ExTJwKAQnriZLHayM16b,11689.672083510835,11689.672083510835,3,157,148,9586.138933600409,408.9947170604648,543827.1103894812,543418.1156724207,1329.667811599344,542254.4422984725,542063.1508834076,0.0,621191.605162001,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,PENGUIN,Nietzschean Penguin,intersection,173486292.9795,999920997,Bx9TNm7ztJJsg3xfu7VPyangGv3tHH3U7NM7awPe4sLs,all_profit,A,1.4657786589022e-05,0.0172115059124844,14656.6285799081,1174.22271145461,415.2077032348,487546.315109207,1174.22271145461,487131.107405972,487108.1409270777,0.0,False,False,3,120,1768588551.0,1769383948.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,2,123,123,3,120,2026-01-16T18:33:45Z,2fsMmo56RWrwnGQ1GXT48LfH5xdVf1j6jiGGLcSRWLj3zPRc88Aq8vnxnKrcqVx6hMtWxCRShRC5nV5UGbuMGwQb,15941.856080013567,8967.498661486414,3,121,111,5256.960387042523,417.069695783123,487302.47592936415,486885.406233581,1168.395788177241,486380.9963445639,486145.91046950966,0.0,1.862645149230957e-09,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
98uAmduqPmP6ruqvrnkmcAVeZAWF1oUVRn765Cybpump,Animals,Political Animals,intersection,17749351.0239336,999955720,C3Jbms8BnhZAPRPG45f1kZv5phz4Xtv8SuPXSgwXQirn,all_profit,B,3.32262874299982e-05,0.0010985526883512,33224.8161699908,33.0627576332655,1223.95449233484,939.16125503081,0.767317135491898,-284.79323730403,75976.10384000934,76265.14850691542,False,False,18,3,1770835676.0,1770897369.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,22,22,19,3,2026-02-11T18:47:56Z,3UK44DJ2fpvfXtPXDMBaR7UtuU3X1pbNbTq7Lz9BhDWJvGmivEChJgz8PJiZHW3irr3WyYCcYwWFk8YRSqMmSucf,9876.999112857411,9876.999112857411,2,3,2,1586.8760666444823,8.444297433163573,937.3396342498222,928.8953368166586,111.00267863239596,905.7938513849635,904.9226782503628,0.0,67097307.665975,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,intersection,32441266.1360816,996041783,22vL22PcYcoAVCwYN8iDW9VrFEYq93TCtr7a6avNVyjL,all_profit|sniper_profit,A,3.40169758698782e-06,0.0002798006136907,3388.23292977015,82.2532299052871,898.795189656,73928.8073725411,82.2532299052871,73030.0121828851,73013.9067557891,0.0,False,False,1,193,1772701655.0,1772703938.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,2,194,194,1,193,2026-03-05T09:07:35Z,3H2UQoh3ndpPnTikrNeaprpWiKBRdcDexeucPbDGbL6fqFQ4aMJEnMuQCMkyxG9yM7b7oKZw16pq6kzpX34set3V,7170.987056036571,7170.987056036571,1,193,180,82.37528972109845,1902.244858793797,74070.00647270237,72167.76161390857,38.93820825972412,69330.6816516798,67822.24857735127,0.0,1.2922100722789764e-08,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,intersection,32441266.1360816,996041783,5vvraKXjuyGwY3FeTwVHX8DU7fvsPgqGfzP3x3ehssuU,all_profit,A,1.38823530669433e-05,0.0023465850967453,13827.4037010337,169.033670691822,121.02459008672,20457.2307063314,169.033670691822,20336.2061162447,20334.64192765421,0.0,False,False,1,32,1772701683.0,1772707823.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,33,33,1,32,2026-03-05T09:08:03Z,5CfbjpvAqpHovnTSzMVW7rhUJ8Y2NmHX7ND75TMjzk1SQE5KudDEHqGyMA3D45zb2YRWNYJbpqahAWZsiC3XzTK5,13851.702168628251,13851.702168628251,1,32,32,192.20458916554657,121.23726284466824,20490.597694868044,20369.36043202337,169.01237469474242,20490.597694868044,20369.36043202337,0.0,1.1641532182693479e-10,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,intersection,32441266.1360816,996041783,9yxmCNwZcHe63NucU9yvCt7b1ja3jwP9v4T3yFMkQ1Z9,all_profit|sniper_profit,A,5.62157428158705e-06,0.0002135030019871,5599.32287069891,37.9792192173727,888.684179747,33751.5312776223,37.9792192173727,32862.8470978753,32843.14471384035,0.0,False,False,1,92,1772701655.0,1772703801.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,93,93,1,92,2026-03-05T09:07:35Z,3fgjUiQspy98GnKfNidaAqZdi6GkCyjPd5scaGNKVNSgs6RFtfLskk655Bq1wcSjaYvMBvtKBVYqB1xgAz4mhCJ5,7170.987056036571,7170.987056036571,1,92,84,75.85107650283675,1138.127394513824,33818.38555088763,32680.25815637381,29.71405987932826,30952.81561956054,30252.776837198668,1.266016624867916e-08,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,ANSEM,The Black Bull,intersection,449256635.105846,999942720,D9w1Gig2eZhKbgv4teC5kVHPcsekidy6MKcsYQKjoVqv,sniper_profit,A,4.48444251165047e-05,0.0131924772632022,44841.8564278341,294.183217399454,1.82879895888,538.00196170009,294.183217399454,536.17316274121,536.12331972532,0.0,False,False,1,3,1781643950.0,1782642273.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,4,4,1,3,2026-06-16T21:05:50Z,2iV6MriWX31xeUAtHxLgkc3mrnHkyyzMnyUZzkzFk72A8mFZcCaPwd3gpJxNNoEK629szVkJ6XHuziUN3ub2HcL,46040.62603253999,46040.62603253999,1,3,1,1560.7382677990863,1.8776887413213523,537.3534485571054,535.475759815784,286.1781277864846,532.6714163982692,532.3301218792661,0.0,0.0,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
A211pJ1J7CkXaYDQMWzFGqVrc8UK8A8fMoALq9dspump,TRUMP2,trump2,intersection,11393822.8983022,999957777,GJdUhqWa6QFX8X77GAvb8AXFdT8U1MhmpCJvthEZd8Jf,all_profit,B,7.34184006810277e-06,0.0002173741009472,7341.53007358957,29.6075777912441,562.8558613795,360.47272772985,0.640435238333256,-202.38313364965,422131.54215342674,422337.0969968757,False,False,8,2,1771120557.0,1771128552.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,11,11,9,2,2026-02-15T01:55:57Z,5djmpKchQSgHBBcEJk5DAGx8R3q9MdeqUgAe6khsG6oNTUB3Q66UAbxHJRVdt8ScT8KHmnHCHwEdMsmQJ9DWMJy7,11418.855736235062,11418.855736235062,2,2,1,980.662163178117,18.93675401954569,360.6404737436053,341.7037197240596,19.044471580048405,357.12232579815367,356.75816131908294,0.0,127388590.349449,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
AVF9F4C4j8b1Kh4BmNHqybDaHgnZpJ7W7yLvL7hUpump,Lobstar,Lobstar,intersection,16828936.5204115,999758541,9h5tJhr9epXFtuyhUpYTiw7UxHK47MSdm96ni56jBkFa,sniper_profit,B,2.96199666514679e-06,0.0001577143380702,2961.28146439402,53.2459539627573,163.53580247118,3866.65562316583,23.6440923928401,3703.11982069465,4516.509073118974,2211.405760596293,False,False,1,36,1771561051.0,1771565737.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,37,37,1,36,2026-02-20T04:15:42Z,3h4SPpJYSCb4KeeC1oh5y3dw52x9bZJj4FzEedpQhTUyadK7LMWJxkRyGXYNAY6SqS14euyRobogp1DnNbAV35bL,3013.2306700304894,3013.2306700304894,1,36,28,148.64609873468908,73.89270630232011,3856.522235864121,3782.629529561801,52.19083761915258,3306.5958598898774,3275.1220027704403,0.0,30694509.108746994,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
AWSh5PLiH83Zj5es7PTcZT477EmFH85yCZe51Dt6pump,EGGTAPE,eggtape,intersection,16304715.6389943,999684831,GztaFPwwhf9BcguJkRVDWyM75bni5558r2LB6EMd8UnS,all_profit,B,1.14967504123253e-05,0.0011155348113262,11493.1269929946,97.0304452404459,1043.91583364342,1197.30445920308,1.14693581667816,153.38862555966,170405.45085516697,170257.84664247892,False,False,13,2,1770220131.0,1770255998.0,True,"Direct sell exists; avg sell/avg buy >=25x, but aggregate sold income/total bought cost is below 25x.",ok,1,16,16,14,2,2026-02-04T15:48:51Z,5wdosyYC4X3FuySv78tr2aGP3HeJpYdjxtSHdkRDA7NQFiPzpY4orfNeVdYj8gWrZBjMHz6RRra14yhHuFsKWJKZ,12238.337270081289,12238.337270081289,2,2,2,155.32052893141557,13.139558954302132,1196.398274132432,1183.25871517813,91.05315317609724,1196.398274132432,1183.25871517813,0.0,175732372.68544698,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,intersection,19550425.1765861,999967888,4UYSuQMRTGmqzH62iE66QQ5KqYuCfRRWAJxE1myrBG42,all_profit,A,2.57486023859008e-06,0.000728198983028,2574.7775546781,282.811071495994,227.52502977339,64346.5974623703,282.811071495994,64119.0724325969,64116.84173282526,0.0,False,False,1,19,1775608621.0,1775609386.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,20,20,1,19,2026-04-08T00:37:01Z,UuYuzXGsiFyqk9UzveyVrj9vQ8GMtzGD6RNxmi9YuqYDznuSNAAJ68abF7CoW5E295F94HLVvbToquNZkfkTtCP,26463.3006440224,26463.3006440224,1,19,19,27.90963212592052,2314.455173892837,63694.42084641152,61379.96567251869,27.520265488348,63694.42084641152,61379.96567251869,907787.918742978,0.0,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
C7V47ci5u2Ak3VYb62a1obLTY74BLFxLB7d2NLKRpump,AI,Artificial Intelligence,intersection,108915573.150144,999965967,DLJXhzvtwn1eKYgR8tauZ3GzH7pu8J8cDAVs4BoNpESx,all_profit,A,1.04147659472593e-05,0.0003883429009068,10414.4115015298,37.2877223428204,43.7000000874,1629.4734696402,37.2877223428204,1585.7734695528,1584.97288872794,0.0,False,False,1,1,1771082347.0,1771440111.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,2,2,1,1,2026-02-14T15:19:07Z,2wkjcrVsEMGeSHSRA47353zmVNKQJY257xtryMqbgxnCd65r2BVLMAeD7vb8suSzQc9RAMVQAkjQPM6BPjEPrqxr,10418.322225773309,10418.322225773309,1,1,1,37.112389515293714,43.71640991043793,1622.420432806419,1578.704022895981,37.11238951529372,1622.420432806419,1578.704022895981,0.0,0.0,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
CCgH8T82ABC7Krg4bR4Jj2yotiDQdzk3yg6GLLUApump,LOLO,Elote,intersection,2136200954659.13,998579963,AQREi4dGVk9X4cuckX87pwnsrFtgdDSkfSoRfCaUtqYP,all_profit,A,6.75120775910527e-06,0.0003216746498675,6741.62079429265,47.6469783400851,195.14964841853,4999.25921327742,25.6175671019181,4804.10956485889,5103.630130545512,312.37000616648174,False,False,9,58,1773352775.0,1773352777.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,60,60,3,57,2026-02-14T22:34:01Z,3Qdky2sR9EWHvbJJFe5YCJ4xz3S1rAfPxbzFnT9jDo7j7JLQ4o4rVLTUczWzupD9abZBSAqXwRm4x4WhZpWxSHRV,6108.236840587094,6108.236840587094,3,57,56,106.37797195685194,92.99355915436628,4921.409269373731,4828.415710219365,52.92204443110251,4675.610821223624,4606.348082482354,0.0,13679288.508771015,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump,BURNIE,Burnie Senders,intersection,25116779.9570797,969660931,BeQSxC4myeaLAURRdicnJrMC9U2RUVGq74hmQkPf49Zr,all_profit,A,5.00345873417733e-06,0.005097241052524,4851.65845440248,1018.74349791398,68.50528383482,69534.4504268485,1015.02317097919,69465.9451430137,70065.59075412141,622.5219,False,False,1,261,1775099616.0,1777047106.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,3,262,262,1,261,2026-04-02T03:13:36Z,48LSRnGWtNKFaeSiuSsTpoW9CsSBtFf38PatZefbtvX3yypZHMUisHwYHzaWfpiML4rv4yJLxFv4Qg1e3qTg57gF,4852.779313837786,4852.779313837786,1,261,261,2830.2242666758693,68.27087960602357,69567.00730319023,69498.73642358421,1018.985073938498,69567.00730319023,69498.7364235842,0.0,49999.9999999993,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump,Buttcoin,Buttcoin,intersection,37916067589682.9,999944888,4x2QMXv9ByKWBSERiCwbymXwqFpRK1moxf7PFtTh5X9J,all_profit,A,4.43451546491979e-06,0.0037034921117519,4434.27106990349,835.151470560693,125.72878994238,70363.4465386324,559.644665083304,70237.71774869,183246.4502835412,113010.01659367268,False,False,1,19,1767964679.0,1769094000.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,9,9,1,8,2026-01-09T13:17:59Z,2HiKiNNhuPGgwayu1si76f9sedojxKm5isn4ENJ62FGVHSWMS4LRr16yg2dCVh15hV2LjDUTP8pPMEjo42AqwsFA,7284.491198772412,7284.491198772412,1,8,8,1643.0630291730654,52.49002859971554,20649.848132396182,20597.35810379647,393.4051606233664,20649.848132396182,20597.35810379647,0.0,21146991.126239,True,True,False,True,HIGH,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
Cmig6zQxBxiCqSU6Yp8ATYYQkhTm9cTru2qE3qkppump,APE,Stupid Monkey,intersection,25195881.8804357,868792656,B5UYetbYJeU1mxJMTsUGrFgLzfSbZuhd4VCwcMDC7cbZ,all_profit,A,6.22441905394761e-08,4.42349642806056e-06,54.0772956193615,71.0668158702316,0.08092483584,5.75107040797,71.0668158702316,5.67014557213,5.66341627605,0.0,False,False,1,1,1775509631.0,1775509693.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,2,2,1,1,2026-04-06T21:07:11Z,52yHmcFUNcvfPmv3ewCjvQepj4SyVyvFysxF5JfBpdWSHsGjn7SnZWg6diVFCUNGq2E3nVa7Ww4fs3qFY6Aj3KYi,54.76095533566821,54.76095533566821,1,1,1,70.1915309824884,0.0819479093809174,5.752049220260819,5.670101310879901,70.1915309824884,5.752049220260819,5.670101310879901,0.0,0.0,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump,丙午,bǐngwǔ,intersection,206365919.8,999447500,5Uo8EqpyAkavxqnZdRPhv16cCX1PYwN4ZMkdPVWKPSvG,all_profit,A,3.46763791847582e-05,0.000978598876676,34657.2204852586,28.2209071328351,418.00758028416,11784.8640765666,28.1929434594352,11366.8564962825,11363.55791138737,0.0,False,False,3,98,1768571800.0,1771531335.0,True,Direct sell exists; avg sell/avg buy >=25x and total sold income/total bought cost >=25x.,ok,1,86,86,2,84,2026-01-16T13:56:40Z,2qwcuauMvvjRrK4UmfgLbDVErmno1adwAH1vtKGyu7z4wL9MwKQkCsFarR2jDURcSKhRhfphEG2joRypmvHxUtuh,21669.502501050425,21669.502501050425,1,84,64,178.2813334993953,242.25277750734045,11276.346049725864,11034.093272218524,46.54785041374472,9978.576971580078,9817.166488945444,0.0,749633.8548060029,True,False,True,True,MEDIUM,"FIFO allocation from an actual buy lot below $50,000 to an actual sale at >= 25x; internal transfers are not sales"
