token_mint,token_symbol,token_name,token_supply_used,wallet,tier,api_status,strict_direct_swap_pass,strict_clean_pass,transfer_contamination_signal,cluster_trace_priority,minimum_actual_buy_market_cap_usd,max_realized_lot_multiple,passing_allocations_realized_profit_usd,history_transfer_out_income_usd,transfer_in
HkBWJJiaUW5Kod4HpHWZiGD9PQVipmMiPDgiRPcNpump,crust,Crustafarianism,999897746,7wT1W1y8vhr646dvXvb9xHmAW2Jehx9B7Z2JKGxyryab,A,ok,True,True,False,MEDIUM,13255.225433086338,59.62535621376552,5246.708043459812,0.0,False
HkBWJJiaUW5Kod4HpHWZiGD9PQVipmMiPDgiRPcNpump,crust,Crustafarianism,999897746,H5P62MNy8B6H6fNRGJ9nCXz8kD9cr1dYC7veBc236w1h,A,ok,True,False,True,HIGH,6435.694915608361,88.82127368970134,10479.03432631122,0.0,False
HrkUao5JcWxQ6888vymJT23VzR8mUaedvEMMKmpZpump,CHIMERICA,Chimerica,999962288,6QnNjZrQnENDUEPUP2GU9nw5hAM9ymPtwBLgUG5gNwMH,A,ok,False,False,False,HIGH,133860.6806652096,,0.0,0.0,False
HwK7KMREuwFBM8Ryv2w3BEu4XPV1BgaRjHp28Zj8pump,TATE,The Top G,999977581,yHCxHBEaJW5tbndqC8JciSThr7U1cqLpdcsvHcx6PRe,B,ok,False,False,True,HIGH,,,0.0,10540333.358060366,False
HxYvKPgKLCHT7ZLVZrjJNTW91wVSQFmwyjnm2Psdpump,TRUMP2,trump2,999739605,H6RwA4rHF6EHbFMRSUWpjptMntM1iDUqzHdK5gBvSQPn,B,ok,True,False,True,HIGH,24999.039490598567,273.9354750216637,1459.7765400262356,1650135.6307469646,False
Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,KINS,Kintara,992843532,28Lkmmdxp6WZzJv7Wz1qhEwNnEYChmFBCECYZ9kkFghC,A,ok,False,False,True,HIGH,,,0.0,7868.4293856459535,True
Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,KINS,Kintara,992843532,5Qk65dztHmSjqbvKw9qwH7eXUt92HBLFbX2F53qsaBF1,A,ok,False,False,True,HIGH,,,0.0,12436.51907461796,False
Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,KINS,Kintara,992843532,C9TYpD6dRGsx1EM4XNyzMbgcUTTRorHLfBjnZhHMCGz2,B,ok,True,False,True,HIGH,6287.497344513608,2496.1793617377757,397.5208846433469,95778.3418,False
Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,KINS,Kintara,992843532,FGV3kQedqecRKDqrNMEHp8GShsSKJ8RCs9917s8Lir4h,A,ok,False,False,True,HIGH,,,0.0,11948.433618912068,False
XGbMLzy8r7iJN96huatiyv3VtJ3o1VYjpVzSz7Zpump,CR7,CR7,999996825,CD5YMZ8Kkwn7Q41a2Wo2re4t61DaD2j6MMYc4i5kW8Vb,A,ok,False,False,False,HIGH,,,0.0,0.0,False
Y47Svo5kZJxdEgTvCwM2LDv8twbQHTKtfLr3CJyLFy9,FrameMog,Frame Mogged,998400459,5GEew4AFz6x3B3nFURHmaPBXtxXr9tT6VCiW5dHEajA7,A,ok,True,False,True,HIGH,2631.971860478104,191.13096555092173,6262.067629114062,0.0,False
Y47Svo5kZJxdEgTvCwM2LDv8twbQHTKtfLr3CJyLFy9,FrameMog,Frame Mogged,998400459,FhVmiRqu6pzYtm3a75bcBYMhFaVzeKW78ckibRswqzxJ,A,ok,True,True,False,MEDIUM,6295.855744432099,77.46691443220278,2602.321162707048,0.0,False
fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump,ALIENJAK,Alienjak,988043307,7ywtxaWc1oRC2SFvG1HA62AJYmFYCEzSEvgYYoMMbTtF,A,ok,True,True,False,MEDIUM,39025.84093463512,168.5600575370511,32251.435458767068,0.0,False
fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump,ALIENJAK,Alienjak,988043307,FZtntrtma8farq56vgimfiYAgQJUsccsA1W2GFQ19CA6,A,ok,True,True,False,MEDIUM,10231.900203246754,727.1378994479029,75098.09797944012,0.0,False
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,999907217,65FqnK6sKS6ojm9EG9ppYQpMduTe6k64tuKXJ6ayYSs5,A,ok,True,False,True,HIGH,44783.62048402677,134.88888079311334,7834.510417711939,0.0,False
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,999907217,9bTjPid2B26JVZyeSFsR72AxDv4vseDQgsa2b9rBMrvb,A,ok,True,False,True,HIGH,12409.38673048257,568.8795706866679,38392.385293257415,0.0,False
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,999907217,CXJNzugCucDhszL8eNbA7bR4rtkaUbqv4gJDnzpaep1p,A,ok,True,False,True,HIGH,12306.636384846515,616.4851059000069,29045.02632077842,0.0,False
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,999907217,GkuzL1BZK5qE5rao3e3c38tFbdYitYc7mubcYRSz19P2,A,ok,True,False,True,HIGH,10802.809736985557,732.0251822278395,26428.452019057648,0.0,False
kLqMvUm1p4pRbxU4r8kWCTVAuWMJLtcTJqGb4b5pump,BRENT,Brent Crude,998870160,CvdnLVSjvvAGvHxmgpYi8PZtZNsifAp6VDhQV2cbZXXV,A,ok,False,False,True,HIGH,,,0.0,0.0,False
2RD1VgxCsRumXPZT4xeTPm3FdN9mG6414RLkDRHKpump,TRUMPUMP,American Dominance,999554660,4hEHw7tJCGc4mTrNdHVCQGdEBjdCwmGrt6Fq6dbQyd7c,B,ok,False,False,True,HIGH,9450596.6838711,,0.0,958452.4021080952,False
2akXpuyFXAVN5YofZpZMfBp2Vxognpmv9NooBMuHpump,ELON,Elon Coin,999718725,Cum5exPbTUGJgCUFYvQbBpJB1hibVWcdZrS7Sm9jRP2h,A,ok,True,False,True,HIGH,9556.851268646413,43.404929213898605,8895.494935448709,1103.3061332673922,True
2tXpgu2DLTsPUf9zFmuZmA4xrYxXKBTpVq9wAM7hzs9y,HANTA,Hantavirus,999673705,2wekhvcAcsbL5s179g5CXap2pnH63ojoSkQkLyxvFveB,A,ok,False,False,True,HIGH,,,0.0,0.0,False
2tXpgu2DLTsPUf9zFmuZmA4xrYxXKBTpVq9wAM7hzs9y,HANTA,Hantavirus,999673705,BBckTntSdQtVsrYEKu9Riyj2WxKNY5cfkzFhG1k4rzCC,A,ok,False,False,True,HIGH,,,0.0,0.0,False
2uauFtUGYASTbpZvqebjKqYFxWLQmdeUbGRmHbxzpump,Grok,Grok Coin,999897378,9SChWhrFfTn4wML5YymTCQLLy1tzt9zZT5HqmRac8UNc,B,ok,False,False,True,HIGH,434564.9540252613,,0.0,301942.7503100545,False
2vtuXdpMKHx8CsdeU1y2rr3tfyhPD51B2t5WTbUUpump,RAGE,RAGE,992453330,8zBQRMtB5xed35okin5x5HABD5FSSy8Pk1cCEjWJcfTw,A,ok,False,False,False,HIGH,11485.197110513422,1.169185647463601,0.0,0.0,False
2vtuXdpMKHx8CsdeU1y2rr3tfyhPD51B2t5WTbUUpump,RAGE,RAGE,992453330,MjqjY7yYDVypuutQ2ezJsVmTKf8MK486v8wyPqBS5Ve,A,ok,False,False,False,HIGH,8954.332919421102,5.767448494663486,0.0,0.0,False
33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump,WORLDCUP,World Cup Coin,999790979,5yeJyoSMQTYrte8Y4eoS5teu1XGsh22dRUrvNdvK9n4a,A,ok,False,False,True,HIGH,,,0.0,0.0,False
33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump,WORLDCUP,World Cup Coin,999790979,Dj8MAV63ZoYGmgj5t3BQuBDK2pkJmgshmY2pPrfBHuHS,A,ok,False,False,True,HIGH,,,0.0,0.0,True
33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump,WORLDCUP,World Cup Coin,999790979,GCMdzVwbBQFnQasDSxgv42sDiW6AtACvpUie5dR9Df1h,A,ok,False,False,True,HIGH,,,0.0,10375.0851107939,False
33eum82LaAhtv5YkUq1BdwEviSErH5CnFxqVNLT5pump,WORLDCUP,World Cup Coin,999790979,jz6MgTZH5EzcxrbT92dbiq5pgEkgCDifftFB7dpBVhZ,A,ok,False,False,True,HIGH,24483.648284803057,0.7309391719322121,0.0,0.0,True
34q2KmCvapecJgR6ZrtbCTrzZVtkt3a5mHEA3TuEsWYb,LOL,LOL,989419922,FcdEtEoyxDKyuL84iwX2wgZZ3C5TTrM6wi2csM3kHtqs,A,ok,False,False,True,HIGH,,,0.0,0.0,False
3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump,YETZY,YETZY,999892190,21CNKQH5tYrsd1KNSeZgmJdoa6D4uf1swiW8WR6kbe8y,A,ok,True,True,False,MEDIUM,6667.810006850875,71.70390446596083,3460.4276525896084,0.0,False
3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump,YETZY,YETZY,999892190,5QFEVK1rLB58tqGahcUx2ctA25Mr31mSWmYVXnp74pk7,A,ok,True,True,False,MEDIUM,15663.270850547837,73.55425871423414,5553.032293830844,0.0,False
3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump,YETZY,YETZY,999892190,BZcwpeANvDzsjJemvNb7CtaPKEQVhP4XrhKZhFJ7Zka7,A,ok,False,False,True,HIGH,,,0.0,0.0,False
3FDvp4d7RVqU1Ng6DQXBpVnyG844CeJYx8WW5PBHpump,YETZY,YETZY,999892190,FhfhCN4iPbJoLkm4B5aWk5GiMvVHcfJ4FXSoWnKpaXwJ,A,ok,False,False,True,HIGH,,,0.0,0.0,False
3KHMZhpthXuiCcgfTv7vVu9PpEz64KAEURFwi6Lopump,Goblin,GoblinCoin,703496196,5UuGgi3f9y9cUN8LE3jkp9XDyuGYhKFBKgRfkffBCauV,A,ok,False,False,True,HIGH,,,0.0,0.0,False
3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump,BULL,Bull,999917189,2tBtSzEUM3nuBfRM1g7NqudCqaq7gnL37hEnAQhPHqeq,A,ok,False,False,True,HIGH,41636.02706560824,7.246757942460339,0.0,0.0,False
3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump,BULL,Bull,999917189,BKjeQtCDtvY6guikwyGYPbKqvGYnKgCXrRNah3mpdmMC,A,ok,True,False,True,HIGH,41636.02706560824,26.84539174025558,59.89176556486566,0.0,False
3tXvLBVojpviB13khqqsV4f7uh51Gy8m5q39eXJCpump,ZEN,ZEN,948583996,DTztUCtUtjjiK82ntkPHtWv2sV9TM7edebkmWtFALkJV,A,ok,True,True,False,MEDIUM,36166.7819598499,390.5397403898394,75691.45512998181,0.0,False
3xQPNZ3RrBvGrrgZEqaKFueeQ8FBpFKPTFe8bwVkpump,CrypTox,CryptoX,999994062,HYT9g7yyBMSjRhjpmBzYm2jTmEJRy27JWdGrFmkxADef,B,ok,True,False,True,HIGH,12111.43100908862,726.4847144229614,1664.844596480631,2086211.4814557564,False
41y7bEjuidUJTZJ7mbfqzKjNcBiecYvjnyPwCb2gpump,OCCAM,Occam,999999333,14jhRJE8z9mFTjVrwxWc5CfNiVr1MtQd5LMFPXEYREXc,B,ok,True,False,True,HIGH,12920.98145660862,261.667481403384,29.71358073433117,8412391.824653648,False
41y7bEjuidUJTZJ7mbfqzKjNcBiecYvjnyPwCb2gpump,OCCAM,Occam,999999333,2WRRRGUTNqUB62agHTQ9grb3RL9pbDKdxkNYhDEGefqY,B,ok,False,False,True,HIGH,,,0.0,1079089.6165520377,False
4U4U8oXwDyVXGeTffMXds4NAgBgLFwq3wNvTCRTSpump,TJR,The Top Floor Boss,999872825,yHCxHBEaJW5tbndqC8JciSThr7U1cqLpdcsvHcx6PRe,B,ok,False,False,True,HIGH,,,0.0,3365618.5798077574,False
4ko5tSr5o3H4v1sFtjTSd9MPUW7yx5AFCpkNPoL6pump,febu,febu,994196811,4MyckGfCHqDUvGQDSFqsK21Z1ar9cLp165bg9kLHTmFj,A,ok,False,False,True,HIGH,,,0.0,0.0,False
4ko5tSr5o3H4v1sFtjTSd9MPUW7yx5AFCpkNPoL6pump,febu,febu,994196811,GV7BLFHTn98YqdNpfQvS6kWjHz3QuLkenJxDRzi18Ryf,A,ok,False,False,True,HIGH,,,0.0,0.0,False
4xyyYHkzbhpqkR6scme8soyybBtBYDPg2N6yN5cfpump,Guardians,"Eyes Up, Guardians",998737532,32Am4svTwG3w5yNJ59fgB8g9YbHf8Unynw3ijft5yQDa,A,ok,False,False,False,HIGH,24064.40621463045,4.143530047018494,0.0,0.0,False
53XyyoqydZ1f4Bbuu3teQPVBsxevZLCLxpg4KbHzpump,TST,TST,1999900626,BwWK17cbHxwWBKZkUYvzxLcNQ1YVyaFezduWbtm2de6s,C,ok,False,False,False,HIGH,,,0.0,0.0,False
59nzDoRyJ1QcLcFYFs4GVdeZ4qUEb16T2KNuHPWMpump,UNTIL,Until,997096663,5iMA9P6qUQ2qEihVXSoBXv5vy2j1dFQk4uURCMJ76Ps6,B,ok,True,False,True,HIGH,14187.591845335905,120.33415392017984,2914.9123741335834,7329.949970072374,False
59nzDoRyJ1QcLcFYFs4GVdeZ4qUEb16T2KNuHPWMpump,UNTIL,Until,997096663,E57iTTqeNTSuB12umCfEFQCLK4y9wfdr45W799Ft3ak2,A,ok,True,False,True,HIGH,6760.127465116698,252.3291958026494,6160.096159152699,15893.607772375071,False
5jcVVTxLVvHoemZXundd2tA7bUmQjFNR6na5p7xCpump,PvP,The PvP of social media,999999199,7CKQGG3Fzq4TMVfhVE5R8uydfck8gPCTiUWYhmkhqkVA,B,ok,False,False,True,HIGH,,,0.0,0.0,False
5swNWUaS57Sa8jvc5NLrt5ersrg7CYSbDPqy8Wkrpump,Clawdse,Clawdeus Maximus,999981713,Dr4Rwx8iADYJkpjQz64pEU5bzN3D2rDjUaHG8hVBhNE7,B,ok,False,False,True,HIGH,87109.50423717881,,0.0,2084518.1695454835,False
6DqiU7evweaWaaZrFmVWhJ9a13F9SGjeZBS8imdCpump,fds,dsf,1991207132,Dq6XtUmL7v5Xh1qEm2C3GtvE1AYrPzCC11s7XDqPZqnF,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6M8sWsmxTdRaX8sMeHXKDrRe3sbAaGC3KyMgwvTSWfju,Tsuncoin,Tsundere Coin,999024275,CG8qyvvLoJQiWKTdrd8isWy1ErjsBoEdbJJz6GLe8P2u,A,ok,True,False,True,HIGH,3176.778567055811,53.39851114852889,3251.829205923863,0.0,False
6baGyq4HLbUn93MQUGFqBktpXP8BRjpoxSsAap4ppump,LEVI,The White Bull,999979253,84s8FgJqADv78pQaEmfN9CicXHcQ8WqwQr3gD4ydBrnK,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6baGyq4HLbUn93MQUGFqBktpXP8BRjpoxSsAap4ppump,LEVI,The White Bull,999979253,FwQxN8GEmBDHpJyrQqW7BpnDYgVoeM736nkPhJeYCfA8,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6bo24bcyFELFKJJKSvNrWPHqWYxJi48PrwQ3R1fmpump,Wcoin,chasing that w ,1999593183,89BDb1Z3k9gvLXrHEowkey6NkWipZaLj14Cau1LM6UQS,B,ok,False,False,True,HIGH,,,0.0,2021796.3824849457,False
6bo24bcyFELFKJJKSvNrWPHqWYxJi48PrwQ3R1fmpump,Wcoin,chasing that w ,1999593183,HFkgWhdZXmTFfeuZ1qE8fD3U2AWuMWHUkY7GDcSoBCkz,A,ok,False,False,True,HIGH,,,0.0,60064.4640909611,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,4ya3d5eP61kbe2ucVT3yWBegPoAeqUvAv2T61zDm8fRB,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,8EcyhmMJMEKSbnPZipmSYnDHC7AMb2oGs9vV1mpGrNpw,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,Bn6VRv4EjgXSWWF1gCSp3rGbsbLeT31aVvdGmCziYZN3,B,ok,False,False,True,HIGH,,,0.0,78219.08072528792,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,EdeRvz6hJmRjpTD1ZhsJbwaizmejyQFfDka7VKiTdKYv,A,ok,False,False,True,HIGH,,,0.0,0.0,False
6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,TOESCOIN,TOES,999944950,hi8ih3qi7mjjEWnhAuXjVnSwWJHvwXi8zoHpGRK8Qf3,A,ok,False,False,True,HIGH,,,0.0,0.0,False
79LLffL1RZBiRJ1msLjfp59Mi6T9RVArvqizEf2Dpump,Prettigood,How’s ICE,999991748,Dr4Rwx8iADYJkpjQz64pEU5bzN3D2rDjUaHG8hVBhNE7,B,ok,False,False,True,HIGH,144780.02910269488,,0.0,555421.3073558445,False
7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump,RKC,Red Kitten Crew,954862809,AvqQzqFMNvwfsjHashzWW6LvnCbkjRearKCi1KegU7Ed,A,ok,True,False,True,HIGH,5357.900147831153,386.7067258510056,57520.693530551485,0.0,False
7HgfXftRBBqsYtAEYcqjGLQrNJLL6Tww9ek4rE3Apump,RKC,Red Kitten Crew,954862809,Ek6SAEMuQgS6whJnzbLjyNaovy9qYqkuoapXAsxeN3q9,A,ok,True,True,False,MEDIUM,6409.231311210238,469.85344280328223,95458.76726406864,0.0,False
7Lbe787dJ4bxpPiEWLb9R9VnQsMiET6Gbacxedm3pump,MEOW,meowtakeover,999878408,J4SPJtYY7ri5bRrWgEBDYCHtYBHUjVimLd9DQ8R35KoY,A,ok,True,True,False,MEDIUM,5018.107811555166,89.83246775352433,4034.763591477537,0.0,False
7m1GgEojy8xSHfU2Z3sri7oDxQQryUg4w1EmGPwDpump,SoHS,Strait of Hormuz Sąsiauris,999990834,FHJnj9y8yPeRnYMq3QWcgyyptm1Yz1ct3g4we4i6zux6,B,ok,False,False,True,HIGH,,,0.0,0.0,False
8364EmLZLWnsTi8Eu6i2A3YcCrkCd4DYNMfKCqJcpump,Ngok,NGOK,1103394925,F6CTiPapSctszmdc9Fc8QwdWQ1LjLiqneR2iFuvG1CEr,B,ok,False,False,True,HIGH,112986.36718471616,,0.0,55553.04271302028,False
8H9RDAUyYNMr6Y6nsBb8bBV45XnpW9VQfCKFbyfhpump,BEAR,Nietzschean Bear,999855578,6iWdkoLyLuGPkirawmaCcUWaC6xbPN5tPK5qHoNJNHwf,B,ok,False,False,True,HIGH,1309299.1149693986,,0.0,91574.33358510924,False
8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,PENGUIN,Nietzschean Penguin,999920997,4HjGze3GXy8aWzWeuR5hFZP6ezqRb3yhLbQULhefzQdN,A,ok,True,True,False,MEDIUM,11689.672083510835,9586.138933600409,542063.1508834076,0.0,False
8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,PENGUIN,Nietzschean Penguin,999920997,Bx9TNm7ztJJsg3xfu7VPyangGv3tHH3U7NM7awPe4sLs,A,ok,True,True,False,MEDIUM,8967.498661486414,5256.960387042523,486145.91046950966,0.0,False
92tbcNAx7MhZbme3EP6BisYgD9SweTPsGvC7GbTdpump,MOLTMATCH,moltmatch coin,999968520,9DByz89oQGfEb1QmtKcZb2Ry7ic9L1NeQ7Rc4xj2EqgK,B,ok,False,False,True,HIGH,749818.7586436323,,0.0,5005996.719198124,False
98uAmduqPmP6ruqvrnkmcAVeZAWF1oUVRn765Cybpump,Animals,Political Animals,999955720,C3Jbms8BnhZAPRPG45f1kZv5phz4Xtv8SuPXSgwXQirn,B,ok,True,False,True,HIGH,9876.999112857411,1586.8760666444823,904.9226782503628,76265.14850691542,False
9FssA1B7EhdWCt7rT4RtovYbWdKg3gog1wpXWuqHpump,PTROLL,PTROLL,999946893,AEScEXio8TUsyUEaPenXEC7Ufv22xBQbuD79cndewUxo,A,ok,False,False,False,HIGH,209350.10124974028,,0.0,0.0,False
9GvG3vfbewcP1xnwTYS8sKe6V12JBg8SG2waVExxpump,POPE,Catholics Principles Index,999995059,3sT9jr7HWK6YWPmU9giDea4mhp4mLXvzLP9QkxSGKyHz,B,ok,False,False,True,HIGH,11118.186288203116,21.17554851315101,0.0,656163.4777230474,False
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,996041783,22vL22PcYcoAVCwYN8iDW9VrFEYq93TCtr7a6avNVyjL,A,ok,True,True,False,MEDIUM,7170.987056036571,82.37528972109845,67822.24857735127,0.0,False
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,996041783,5vvraKXjuyGwY3FeTwVHX8DU7fvsPgqGfzP3x3ehssuU,A,ok,True,True,False,MEDIUM,13851.702168628251,192.20458916554657,20369.36043202337,0.0,False
9HkvDxrZ9zXhecCJMLMeW4J43feUQZ96f7QEj6uUpump,wcd,what the cz doing?,996041783,9yxmCNwZcHe63NucU9yvCt7b1ja3jwP9v4T3yFMkQ1Z9,A,ok,True,False,True,HIGH,7170.987056036571,75.85107650283675,30252.776837198668,0.0,False
9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,Goyim,999889853,9sYTRTxs85sRbz6ACFNThgdZivktNFe1fpxpA8Y1WsCD,B,ok,False,False,True,HIGH,,,0.0,17062.11338690938,False
9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump,ANSEM,The Black Bull,999942720,D9w1Gig2eZhKbgv4teC5kVHPcsekidy6MKcsYQKjoVqv,A,ok,True,True,False,MEDIUM,46040.62603253999,1560.7382677990863,532.3301218792661,0.0,False
9jFP3WdkXMsfjQZx5af94Y5scQVVqKbsNNHmGisxpump,Bear,The Bear,999807754,BS2mSN7uNAoJNtwsamosuePR2VVMThQuwvTgpCkvmiWf,B,ok,False,False,True,HIGH,956252.2319558442,,0.0,470916.6032484654,False
9xPgacWhzeRS2FjQeGjVwkY17P5j6fCz8ebbxhw6pump,CEREAL GUY,CEREAL GUY,999959954,HbkN68KXEhWHbdieY3dz7eAVyZ3BcLWqLW7MGejLmE8G,A,ok,False,False,True,HIGH,,,0.0,0.0,False
9y4nMHKQCMgjHE1UU1pbhykRXG5Xp75Y6B4MxdZapump,MELON,MELON MUSK,963047558,HNs8oatWhSx9j52FGCkruGSYF89rHYvckQHFY5Cz9ACH,A,ok,False,False,True,HIGH,,,0.0,0.0,False
A211pJ1J7CkXaYDQMWzFGqVrc8UK8A8fMoALq9dspump,TRUMP2,trump2,999957777,GJdUhqWa6QFX8X77GAvb8AXFdT8U1MhmpCJvthEZd8Jf,B,ok,True,False,True,HIGH,11418.855736235062,980.662163178117,356.75816131908294,422337.0969968757,False
A9NRQhVs76nXdPFVJBT1edHDJHdkrxD4JsqF1bPdpump,PRELODE,Obelisk ,999628498,9ZBW4LFuWsV7FP9ndjFbKFN9eQNTDpLEuoqDXTwFPeEF,B,ok,False,False,True,HIGH,,,0.0,0.0,False
AVF9F4C4j8b1Kh4BmNHqybDaHgnZpJ7W7yLvL7hUpump,Lobstar,Lobstar,999758541,9h5tJhr9epXFtuyhUpYTiw7UxHK47MSdm96ni56jBkFa,B,ok,True,False,True,HIGH,3013.2306700304894,148.64609873468908,3275.1220027704403,2211.405760596293,False
AWSh5PLiH83Zj5es7PTcZT477EmFH85yCZe51Dt6pump,EGGTAPE,eggtape,999684831,GztaFPwwhf9BcguJkRVDWyM75bni5558r2LB6EMd8UnS,B,ok,True,False,True,HIGH,12238.337270081289,155.32052893141557,1183.25871517813,170257.84664247892,False
AzTfanTxWofndzi653Q75VS7B5vvgLfeJXUBo9Qzpump,GoyNigga,GoyNigga,898703329,46xhfqd236br6tm3Dt8cdE38aRhz9TGG8XSGthL1kizC,A,ok,False,False,True,HIGH,,,0.0,0.0,False
BCdwQBAn8dYB5YjTsoB6TdHAWokxv28k2oZUodERpump,MANIFEST,Manifesting,899998991,C4uGxvrX7FUozVbdFkJ4xdbpANvJZ86oNMyaCJsqiMJC,A,ok,False,False,True,HIGH,,,0.0,161791.83607510003,False
BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,999967888,4UYSuQMRTGmqzH62iE66QQ5KqYuCfRRWAJxE1myrBG42,A,ok,True,False,True,HIGH,26463.3006440224,27.90963212592052,61379.96567251869,0.0,False
BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,999967888,DK2YYYf4jdKryLTD861MPAip9dUPA32JrBeD4qjCBYB,A,ok,False,False,True,HIGH,,,0.0,0.0,False
BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,SPIKE ,999967888,HKmDFH74wi5fg6N3xtMfM5FwEiNBYEW2g8C15q4VVpvr,A,ok,False,False,True,HIGH,,,0.0,0.0,False
BcHEaaTCvycPwwsJ9yQTXdHP9X2gCLkznDbZ8VySpump,Jotchua,Jotchua,999868392,Aq6hM7Amkzpkkn7x7jMrn6v3eUAn546gPyqTt1fVcWhq,A,ok,False,False,True,HIGH,,,0.0,0.0,False
BrzfyNWGGyqbsVMoegc3fbd9V2Gvwm56HZM1e9cVpump,ClawHUB,ClawHub,999518125,FHJnj9y8yPeRnYMq3QWcgyyptm1Yz1ct3g4we4i6zux6,B,ok,False,False,True,HIGH,,,0.0,0.0,False
C7V47ci5u2Ak3VYb62a1obLTY74BLFxLB7d2NLKRpump,AI,Artificial Intelligence,999965967,DLJXhzvtwn1eKYgR8tauZ3GzH7pu8J8cDAVs4BoNpESx,A,ok,True,True,False,MEDIUM,10418.322225773309,37.112389515293714,1578.704022895981,0.0,False
CCgH8T82ABC7Krg4bR4Jj2yotiDQdzk3yg6GLLUApump,LOLO,Elote,998579963,AQREi4dGVk9X4cuckX87pwnsrFtgdDSkfSoRfCaUtqYP,A,ok,True,False,True,HIGH,6108.236840587094,106.37797195685194,4606.348082482354,312.37000616648174,False
CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump,BURNIE,Burnie Senders,969660931,BeQSxC4myeaLAURRdicnJrMC9U2RUVGq74hmQkPf49Zr,A,ok,True,False,True,HIGH,4852.779313837786,2830.2242666758693,69498.7364235842,622.5219,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,4X7atr13dmS1jArqyETAT87QfttRsSiZcZz2JnnuJcQm,B,ok,False,False,True,HIGH,,,0.0,13139.288870097274,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,7t8vkqEYzKDgMX3RJfzTfmEMw1xNGF87csxo9XsgUYbb,A,ok,False,False,True,HIGH,10110.038328836838,12.04534111646541,0.0,0.0,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,BER8rckRH9tXNbYiF81EcvjA8rEwxnHLG9MEVrkhd1bU,B,ok,False,False,True,HIGH,,,0.0,18092.10886185,False
